FPR,TPR,Threshold
0.013929365275376636,0.8271507498026835,0.8406188488006592
0.014077550012348727,0.8271507498026835,0.8402839303016663
0.014077550012348727,0.8275453827940016,0.84002286195755
0.01417633983699679,0.8275453827940016,0.8392919301986694
0.01417633983699679,0.8279400157853196,0.8392001986503601
0.01422573474932082,0.8279400157853196,0.8389438390731812
0.01422573474932082,0.8291239147592738,0.837969183921814
0.014423314398616943,0.8291239147592738,0.8368238210678101
0.014423314398616943,0.829518547750592,0.8366664052009583
0.014522104223265003,0.829518547750592,0.8361599445343018
0.014522104223265003,0.8303078137332282,0.8359761238098145
0.014571499135589035,0.8303078137332282,0.8358060121536255
0.014571499135589035,0.8307024467245462,0.8353526592254639
0.014620894047913065,0.8307024467245462,0.8352012634277344
0.014620894047913065,0.8314917127071824,0.8346154689788818
0.014670288960237095,0.8314917127071824,0.834570586681366
0.014670288960237095,0.8318863456985004,0.8344688415527344
0.014719683872561127,0.8318863456985004,0.8344050645828247
0.014719683872561127,0.8322809786898184,0.8339679837226868
0.014818473697209187,0.8322809786898184,0.8338430523872375
0.014818473697209187,0.8330702446724546,0.8337578773498535
0.014966658434181278,0.8330702446724546,0.8327078223228455
0.014966658434181278,0.8338595106550908,0.8322910070419312
0.01506544825882934,0.8338595106550908,0.8314333558082581
0.01506544825882934,0.8358326756116812,0.8310927152633667
0.015114843171153372,0.8358326756116812,0.8306596875190735
0.015114843171153372,0.8366219415943172,0.8305752277374268
0.015164238083477402,0.8366219415943172,0.8301149010658264
0.015164238083477402,0.8374112075769534,0.8292553424835205
0.015263027908125464,0.8374112075769534,0.82881098985672
0.015263027908125464,0.8389897395422258,0.8284755945205688
0.015361817732773524,0.8389897395422258,0.8282614350318909
0.015361817732773524,0.8393843725335438,0.8277074694633484
0.015559397382069648,0.8393843725335438,0.826716959476471
0.015559397382069648,0.84017363851618,0.8258501887321472
0.0158063719436898,0.84017363851618,0.8246222138404846
0.0158063719436898,0.840962904498816,0.8241634964942932
0.01585576685601383,0.840962904498816,0.8241093158721924
0.01585576685601383,0.8421468034727704,0.8230186700820923
0.016152136329958013,0.8421468034727704,0.8215864300727844
